country_code,country_name,year,balance_usd_m,exports_usd_m,imports_usd_m
562,Niger,2022,-3356.0,423.0,3779.0
562,Niger,2023,-2682.0,467.0,3149.0
562,Niger,2024,-2153.0,452.0,2605.0
566,Nigeria,1995,4121.0,12342.0,8221.0
566,Nigeria,2005,33831.0,55145.0,21314.0
566,Nigeria,2010,42333.0,86568.0,44235.0
566,Nigeria,2015,14602.0,48433.0,33831.0
566,Nigeria,2022,2745.0,63417.0,60671.0
566,Nigeria,2023,81.0,65129.0,65048.0
566,Nigeria,2024,11394.0,52362.0,40968.0
807,North Macedonia,1995,-515.0,1204.0,1719.0
807,North Macedonia,2005,-1187.0,2041.0,3228.0
807,North Macedonia,2010,-2123.0,3351.0,5474.0
807,North Macedonia,2015,-1897.0,4530.0,6427.0
807,North Macedonia,2022,-4026.0,8729.0,12755.0
807,North Macedonia,2023,-3058.0,8995.0,12052.0
807,North Macedonia,2024,-3544.0,8423.0,11967.0
15,Northern Africa,1995,-12019.0,33043.0,45062.0
15,Northern Africa,2005,26533.0,114104.0,87571.0
15,Northern Africa,2010,-15603.0,165544.0,181147.0
15,Northern Africa,2015,-80831.0,124602.0,205432.0
15,Northern Africa,2022,-23650.0,240231.0,263881.0
15,Northern Africa,2023,-29760.0,219536.0,249295.0
15,Northern Africa,2024,-58073.0,211394.0,269467.0
21,Northern America,1995,-161818.0,774525.0,936343.0
21,Northern America,2005,-783295.0,1265374.0,2048668.0
21,Northern America,2010,-697713.0,1665220.0,2362932.0
21,Northern America,2015,-825163.0,1911491.0,2736654.0
21,Northern America,2022,-1286992.0,2659805.0,3946797.0
21,Northern America,2023,-1143101.0,2586225.0,3729326.0
21,Northern America,2024,-1283380.0,2633931.0,3917311.0
154,Northern Europe,1995,23682.0,494552.0,470870.0
154,Northern Europe,2005,-24391.0,913599.0,937990.0
154,Northern Europe,2010,-76262.0,1045978.0,1122240.0
154,Northern Europe,2015,-86279.0,1046161.0,1132440.0
154,Northern Europe,2022,-78662.0,1547605.0,1626267.0
154,Northern Europe,2023,-131167.0,1412459.0,1543626.0
154,Northern Europe,2024,-134260.0,1416079.0,1550339.0
580,Northern Mariana Islands,1995,313.0,941.0,628.0
580,Northern Mariana Islands,2005,-699.0,1254.0,1952.0
580,Northern Mariana Islands,2010,-1414.0,1453.0,2867.0
580,Northern Mariana Islands,2015,-2530.0,1685.0,4215.0
580,Northern Mariana Islands,2022,-5153.0,2072.0,7225.0
578,Norway,1995,9034.0,41740.0,32706.0
578,Norway,2005,48271.0,103759.0,55488.0
578,Norway,2010,53327.0,130657.0,77330.0
578,Norway,2015,27386.0,103785.0,76399.0
578,Norway,2022,169729.0,276926.0,107197.0
578,Norway,2023,80211.0,177196.0,96985.0
578,Norway,2024,67001.0,168267.0,101266.0
9,Oceania,1995,-5114.0,71642.0,76756.0
9,Oceania,2005,-26888.0,134548.0,161435.0
9,Oceania,2010,5752.0,253360.0,247608.0
9,Oceania,2015,-22706.0,233810.0,256516.0
9,Oceania,2022,69960.0,476224.0,406264.0
9,Oceania,2023,51614.0,427193.0,375579.0
9,Oceania,2024,21451.0,400423.0,378972.0
512,Oman,1995,1669.0,5917.0,4249.0
512,Oman,2005,9722.0,18692.0,8970.0
512,Oman,2010,16825.0,36600.0,19775.0
512,Oman,2015,6679.0,35686.0,29007.0
512,Oman,2022,27490.0,66063.0,38573.0
512,Oman,2023,20235.0,59011.0,38775.0
512,Oman,2024,7014.0,50658.0,43644.0
158,Other non-specified areas,1995,7838.0,111343.0,103506.0
158,Other non-specified areas,2005,7801.0,189393.0,181592.0
158,Other non-specified areas,2010,22391.0,273706.0,251315.0
158,Other non-specified areas,2015,51511.0,280019.0,228508.0
158,Other non-specified areas,2022,41266.0,477817.0,436551.0
158,Other non-specified areas,2023,73699.0,432204.0,358505.0
586,Pakistan,1995,-3546.0,8158.0,11704.0
586,Pakistan,2005,-9046.0,16050.0,25097.0
586,Pakistan,2010,-16124.0,21413.0,37537.0
586,Pakistan,2015,-21901.0,22089.0,43990.0
586,Pakistan,2022,-39407.0,30769.0,70176.0
586,Pakistan,2023,-21263.0,28746.0,50009.0
586,Pakistan,2024,-24046.0,32438.0,56484.0
585,Palau,1995,-47.0,14.0,60.0
585,Palau,2005,-143.0,14.0,156.0
585,Palau,2010,-96.0,12.0,107.0
585,Palau,2015,-144.0,6.0,150.0
585,Palau,2022,-314.0,5.0,319.0
585,Palau,2023,-385.0,2.0,387.0
585,Palau,2024,-335.0,17.0,352.0
591,Panama,1995,-1933.0,577.0,2511.0
591,Panama,2005,-3189.0,963.0,4152.0
591,Panama,2010,-5751.0,10987.0,16737.0
591,Panama,2015,-10460.0,12043.0,22503.0
591,Panama,2022,-11572.0,3652.0,15224.0
591,Panama,2023,-11154.0,3367.0,14521.0
591,Panama,2024,-12829.0,1158.0,13987.0
598,Papua New Guinea,1995,1202.0,2653.0,1451.0
598,Papua New Guinea,2005,1548.0,3276.0,1728.0
598,Papua New Guinea,2010,1792.0,5742.0,3950.0
598,Papua New Guinea,2015,877.0,6577.0,5700.0
598,Papua New Guinea,2022,6928.0,12712.0,5785.0
598,Papua New Guinea,2023,4716.0,11039.0,6323.0
598,Papua New Guinea,2024,5463.0,11829.0,6365.0
600,Paraguay,1995,-2217.0,919.0,3136.0
600,Paraguay,2005,-121.0,3153.0,3274.0
600,Paraguay,2010,-3517.0,6517.0,10033.0
600,Paraguay,2015,-1964.0,8328.0,10291.0
600,Paraguay,2022,-5931.0,9948.0,15880.0
600,Paraguay,2023,-4214.0,11891.0,16105.0
600,Paraguay,2024,-5878.0,10914.0,16793.0
604,Peru,1995,-2144.0,5440.0,7584.0
604,Peru,2005,4612.0,17114.0,12502.0
604,Peru,2010,5842.0,35807.0,29966.0
604,Peru,2015,-4359.0,33667.0,38026.0
604,Peru,2022,-2074.0,58172.0,60246.0
604,Peru,2023,12191.0,64355.0,52164.0
604,Peru,2024,9877.0,59775.0,49898.0
608,Philippines,1995,-11040.0,17447.0,28487.0
608,Philippines,2005,-8233.0,41255.0,49487.0
608,Philippines,2010,-6970.0,51498.0,58468.0
608,Philippines,2015,-11505.0,58648.0,70153.0
608,Philippines,2022,-66951.0,78929.0,145880.0
608,Philippines,2023,-60828.0,72923.0,133752.0
608,Philippines,2024,-61897.0,72984.0,134881.0
616,Poland,1995,-6157.0,22862.0,29019.0
616,Poland,2005,-12161.0,89378.0,101539.0
616,Poland,2010,-17063.0,157065.0,174128.0
616,Poland,2015,4765.0,194461.0,189696.0
616,Poland,2022,-21218.0,365751.0,386969.0
616,Poland,2023,10532.0,381933.0,371401.0
616,Poland,2024,837.0,380333.0,379496.0
61,Polynesia,1995,-887.0,201.0,1089.0
61,Polynesia,2005,-1893.0,314.0,2206.0
61,Polynesia,2010,-2095.0,238.0,2333.0
61,Polynesia,2015,-2044.0,222.0,2266.0
61,Polynesia,2022,-2902.0,227.0,3129.0
61,Polynesia,2023,-2802.0,305.0,3106.0
61,Polynesia,2024,-2951.0,224.0,3175.0
620,Portugal,1995,-10195.0,23370.0,33565.0
620,Portugal,2005,-25232.0,38672.0,63904.0
620,Portugal,2010,-28268.0,49414.0,77682.0
620,Portugal,2015,-11864.0,55045.0,66909.0
620,Portugal,2022,-32732.0,82560.0,115291.0
620,Portugal,2023,-29577.0,83909.0,113486.0
620,Portugal,2024,-29631.0,83014.0,112645.0
634,Qatar,1995,159.0,3557.0,3398.0
634,Qatar,2005,15702.0,25762.0,10061.0
634,Qatar,2010,51725.0,74964.0,23240.0
634,Qatar,2015,44479.0,77090.0,32611.0
634,Qatar,2022,97485.0,130964.0,33479.0
634,Qatar,2023,66320.0,97751.0,31431.0
634,Qatar,2024,56187.0,90148.0,33961.0
410,Republic of Korea,1995,-10052.0,125056.0,135109.0
410,Republic of Korea,2005,23183.0,284418.0,261236.0
410,Republic of Korea,2010,41173.0,466381.0,425208.0
410,Republic of Korea,2015,90266.0,526753.0,436487.0
410,Republic of Korea,2022,-47810.0,683551.0,731361.0
410,Republic of Korea,2023,-10746.0,631804.0,642550.0
410,Republic of Korea,2024,51400.0,683127.0,631727.0
498,Republic of Moldova,1995,-95.0,746.0,841.0
498,Republic of Moldova,2005,-1201.0,1091.0,2292.0
498,Republic of Moldova,2010,-2314.0,1541.0,3855.0
498,Republic of Moldova,2015,-2020.0,1967.0,3987.0
498,Republic of Moldova,2022,-4887.0,4332.0,9219.0
498,Republic of Moldova,2023,-4625.0,4049.0,8674.0
498,Republic of Moldova,2024,-5510.0,3555.0,9065.0
642,Romania,1995,-2368.0,7910.0,10278.0
642,Romania,2005,-12733.0,27730.0,40463.0
642,Romania,2010,-12593.0,49413.0,62007.0
642,Romania,2015,-9253.0,60605.0,69858.0
642,Romania,2022,-35870.0,96830.0,132700.0
642,Romania,2023,-31320.0,100642.0,131963.0
642,Romania,2024,-36148.0,100371.0,136519.0
643,Russian Federation,1995,33159.0,79869.0,46710.0
643,Russian Federation,2005,142744.0,241452.0,98707.0
643,Russian Federation,2010,168156.0,397068.0,228912.0
643,Russian Federation,2015,161126.0,343908.0,182782.0
643,Russian Federation,2022,354785.0,592378.0,237593.0
643,Russian Federation,2023,197000.0,455000.0,258000.0
643,Russian Federation,2024,175098.0,437266.0,262168.0
646,Rwanda,1995,-233.0,8.0,241.0
646,Rwanda,2005,-224.0,150.0,374.0
646,Rwanda,2010,-1163.0,242.0,1405.0
646,Rwanda,2015,-1777.0,594.0,2370.0
646,Rwanda,2022,-3105.0,2019.0,5125.0
646,Rwanda,2023,-3261.0,2038.0,5299.0
646,Rwanda,2024,-3095.0,1836.0,4931.0
638,Réunion,1995,-2502.0,209.0,2711.0
654,Saint Helena,1995,-12.0,1.0,13.0
654,Saint Helena,2005,-12.0,1.0,12.0
654,Saint Helena,2010,-20.0,0.0,20.0
654,Saint Helena,2015,-40.0,0.0,41.0
659,Saint Kitts and Nevis,1995,-113.0,19.0,132.0
659,Saint Kitts and Nevis,2005,-176.0,34.0,210.0
659,Saint Kitts and Nevis,2010,-238.0,32.0,270.0
659,Saint Kitts and Nevis,2015,-265.0,32.0,297.0
659,Saint Kitts and Nevis,2022,-465.0,40.0,506.0
659,Saint Kitts and Nevis,2023,-411.0,85.0,496.0
659,Saint Kitts and Nevis,2024,-450.0,53.0,503.0
662,Saint Lucia,1995,-197.0,109.0,306.0
662,Saint Lucia,2005,-422.0,64.0,486.0
662,Saint Lucia,2010,-432.0,215.0,647.0
662,Saint Lucia,2015,-403.0,181.0,583.0
662,Saint Lucia,2022,-2012.0,106.0,2118.0
662,Saint Lucia,2023,-1808.0,107.0,1916.0
662,Saint Lucia,2024,-2696.0,120.0,2816.0
666,Saint Pierre and Miquelon,1995,-80.0,16.0,96.0
666,Saint Pierre and Miquelon,2005,-185.0,31.0,216.0
666,Saint Pierre and Miquelon,2010,-610.0,137.0,747.0
666,Saint Pierre and Miquelon,2015,-1726.0,533.0,2259.0
670,Saint Vincent & Grenadines,1995,-75.0,59.0,134.0
670,Saint Vincent & Grenadines,2005,-201.0,40.0,240.0
670,Saint Vincent & Grenadines,2010,-338.0,42.0,379.0
670,Saint Vincent & Grenadines,2015,-287.0,47.0,334.0
670,Saint Vincent & Grenadines,2022,-393.0,45.0,438.0
670,Saint Vincent & Grenadines,2023,-416.0,41.0,456.0
670,Saint Vincent & Grenadines,2024,-416.0,64.0,480.0
882,Samoa,1995,-86.0,9.0,95.0
882,Samoa,2005,-151.0,87.0,239.0
882,Samoa,2010,-240.0,70.0,310.0
882,Samoa,2015,-312.0,59.0,371.0
882,Samoa,2022,-402.0,43.0,445.0
882,Samoa,2023,-430.0,43.0,473.0
882,Samoa,2024,-451.0,42.0,494.0
678,Sao Tome and Principe,1995,-24.0,5.0,29.0
678,Sao Tome and Principe,2005,-46.0,3.0,50.0
678,Sao Tome and Principe,2010,-106.0,6.0,112.0
678,Sao Tome and Principe,2015,-133.0,9.0,142.0
678,Sao Tome and Principe,2022,-174.0,23.0,196.0
678,Sao Tome and Principe,2023,-167.0,17.0,184.0
678,Sao Tome and Principe,2024,-338.0,3.0,341.0
682,Saudi Arabia,1995,20944.0,49030.0,28085.0
682,Saudi Arabia,2005,123045.0,180278.0,57233.0
682,Saudi Arabia,2010,146955.0,250577.0,103622.0
682,Saudi Arabia,2015,28903.0,203689.0,174786.0
682,Saudi Arabia,2022,221319.0,411184.0,189865.0
682,Saudi Arabia,2023,113079.0,320018.0,206940.0
682,Saudi Arabia,2024,84682.0,302021.0,217340.0
686,Senegal,1995,-1001.0,412.0,1413.0
686,Senegal,2005,-2027.0,1471.0,3498.0
686,Senegal,2010,-2691.0,2086.0,4777.0
686,Senegal,2015,-2984.0,2612.0,5595.0
686,Senegal,2022,-6354.0,5710.0,12065.0
686,Senegal,2023,-6562.0,5317.0,11879.0
686,Senegal,2024,-4856.0,6820.0,11676.0
688,Serbia,2010,-6940.0,9795.0,16735.0
688,Serbia,2015,-4831.0,13379.0,18210.0
688,Serbia,2022,-12084.0,29060.0,41144.0
688,Serbia,2023,-8893.0,30935.0,39828.0
688,Serbia,2024,-10618.0,31628.0,42246.0
891,Serbia and Monten. [former],1995,-1135.0,1531.0,2666.0
891,Serbia and Monten. [former],2005,-6963.0,4430.0,11393.0
690,Seychelles,1995,-202.0,53.0,255.0
690,Seychelles,2005,-335.0,340.0,675.0
690,Seychelles,2010,-763.0,418.0,1180.0
690,Seychelles,2015,-501.0,476.0,977.0
690,Seychelles,2022,-1514.0,605.0,2119.0
690,Seychelles,2023,-920.0,548.0,1468.0
690,Seychelles,2024,-1251.0,479.0,1730.0
694,Sierra Leone,1995,-89.0,42.0,131.0
694,Sierra Leone,2005,-187.0,154.0,341.0
694,Sierra Leone,2010,-457.0,319.0,776.0
694,Sierra Leone,2015,-1666.0,93.0,1759.0
694,Sierra Leone,2022,-1489.0,484.0,1973.0
694,Sierra Leone,2023,-1519.0,515.0,2034.0
694,Sierra Leone,2024,-1496.0,568.0,2064.0
702,Singapore,1995,-6240.0,118263.0,124503.0
702,Singapore,2005,29619.0,230344.0,200724.0
702,Singapore,2010,40169.0,353240.0,313071.0
702,Singapore,2015,49820.0,357941.0,308122.0
702,Singapore,2022,39553.0,514966.0,475413.0
702,Singapore,2023,52929.0,475349.0,422420.0
702,Singapore,2024,46908.0,505006.0,458098.0
703,Slovakia,1995,212.0,8374.0,8162.0
703,Slovakia,2005,-2016.0,32210.0,34226.0
703,Slovakia,2010,-338.0,65306.0,65644.0
703,Slovakia,2015,1905.0,75010.0,73105.0
703,Slovakia,2022,-7546.0,108238.0,115784.0
703,Slovakia,2023,1707.0,117063.0,115356.0
703,Slovakia,2024,658.0,111711.0,111053.0
705,Slovenia,1995,-1176.0,8316.0,9492.0
705,Slovenia,2005,-1730.0,17896.0,19626.0
705,Slovenia,2010,-2157.0,24435.0,26592.0
705,Slovenia,2015,717.0,26587.0,25870.0
705,Slovenia,2022,-4270.0,55306.0,59576.0
705,Slovenia,2023,-2183.0,59507.0,61690.0
705,Slovenia,2024,-8356.0,66611.0,74967.0
90,Solomon Islands,1995,14.0,168.0,154.0
90,Solomon Islands,2005,-68.0,70.0,139.0
90,Solomon Islands,2010,-112.0,215.0,328.0
90,Solomon Islands,2015,-65.0,400.0,466.0
90,Solomon Islands,2022,-226.0,397.0,623.0
90,Solomon Islands,2023,-253.0,403.0,655.0
90,Solomon Islands,2024,-210.0,454.0,663.0
706,Somalia,1995,0.0,38.0,38.0
706,Somalia,2005,-90.0,379.0,469.0
706,Somalia,2010,72.0,568.0,496.0
706,Somalia,2015,-1166.0,676.0,1842.0
706,Somalia,2022,-3423.0,732.0,4155.0
706,Somalia,2023,-3028.0,993.0,4022.0
706,Somalia,2024,-2868.0,1114.0,3982.0
710,South Africa,2005,-8042.0,46991.0,55033.0
710,South Africa,2010,-469.0,82631.0,83100.0
710,South Africa,2015,-5232.0,80036.0,85267.0
710,South Africa,2022,9736.0,121616.0,111880.0
710,South Africa,2023,3485.0,110608.0,107123.0
710,South Africa,2024,8869.0,110109.0,101240.0
5,South America,1995,-6706.0,127771.0,134476.0
5,South America,2005,103402.0,315113.0,211711.0
5,South America,2010,76194.0,524502.0,448308.0
5,South America,2015,-31152.0,458703.0,489855.0
5,South America,2022,26223.0,736711.0,710488.0
5,South America,2023,80268.0,699653.0,619384.0
5,South America,2024,91882.0,725683.0,633801.0
728,South Sudan,2015,1658.0,2193.0,535.0
728,South Sudan,2022,-827.0,532.0,1359.0
728,South Sudan,2023,-630.0,652.0,1282.0
728,South Sudan,2024,-982.0,527.0,1509.0
35,South-eastern Asia,1995,-33489.0,320454.0,353943.0
35,South-eastern Asia,2005,71061.0,655071.0,584010.0
35,South-eastern Asia,2010,100767.0,1054178.0,953410.0
35,South-eastern Asia,2015,71662.0,1172832.0,1101171.0
35,South-eastern Asia,2022,80754.0,1958321.0,1877568.0
35,South-eastern Asia,2023,97721.0,1811680.0,1713959.0
35,South-eastern Asia,2024,69298.0,1925070.0,1855771.0
18,Southern Africa,1995,1470.0,28214.0,26745.0
18,Southern Africa,2005,-7711.0,56076.0,63786.0
18,Southern Africa,2010,-2491.0,95232.0,97723.0
18,Southern Africa,2015,-10522.0,93420.0,103942.0
18,Southern Africa,2022,6965.0,138750.0,131784.0
18,Southern Africa,2023,-39.0,124562.0,124601.0
18,Southern Africa,2024,1594.0,123535.0,121941.0
34,Southern Asia,1995,-8171.0,65912.0,74082.0
34,Southern Asia,2005,-35997.0,193182.0,229179.0
34,Southern Asia,2010,-142448.0,354892.0,497340.0
34,Southern Asia,2015,-168940.0,390842.0,559782.0
34,Southern Asia,2022,-358203.0,627555.0,985759.0
34,Southern Asia,2023,-298985.0,578351.0,877336.0
34,Southern Asia,2024,-376083.0,537732.0,913815.0
39,Southern Europe,1995,-28196.0,372435.0,400631.0
39,Southern Europe,2005,-201064.0,660817.0,861881.0
39,Southern Europe,2010,-209088.0,830354.0,1039442.0
39,Southern Europe,2015,-47542.0,886410.0,933952.0
39,Southern Europe,2022,-255619.0,1361053.0,1616671.0
39,Southern Europe,2023,-139003.0,1378852.0,1517855.0
39,Southern Europe,2024,-131884.0,1365137.0,1497021.0
724,Spain,1995,-23783.0,89616.0,113399.0
724,Spain,2005,-96812.0,192798.0,289611.0
724,Spain,2010,-69282.0,246265.0,315547.0
724,Spain,2015,-27750.0,276959.0,304708.0
724,Spain,2022,-74769.0,424286.0,499055.0
724,Spain,2023,-48874.0,420170.0,469043.0
724,Spain,2024,-47600.0,403703.0,451303.0
144,Sri Lanka,1995,-966.0,3790.0,4756.0
144,Sri Lanka,2005,-2147.0,6160.0,8307.0
144,Sri Lanka,2010,-4050.0,8304.0,12354.0
144,Sri Lanka,2015,-8528.0,10440.0,18967.0
144,Sri Lanka,2022,-3967.0,13592.0,17560.0
144,Sri Lanka,2023,-4334.0,12052.0,16386.0
144,Sri Lanka,2024,-6282.0,12110.0,18392.0
275,State of Palestine,2005,-2332.0,335.0,2668.0
275,State of Palestine,2010,-3383.0,576.0,3959.0
275,State of Palestine,2015,-4268.0,958.0,5225.0
275,State of Palestine,2022,-7563.0,1525.0,9089.0
275,State of Palestine,2023,-6749.0,1521.0,8271.0
202,Sub-Saharan Africa,1995,1127.0,70417.0,69290.0
202,Sub-Saharan Africa,2005,33895.0,192552.0,158657.0
202,Sub-Saharan Africa,2010,43762.0,331050.0,287288.0
202,Sub-Saharan Africa,2015,-45632.0,296905.0,342537.0
202,Sub-Saharan Africa,2022,-26720.0,433070.0,459790.0
202,Sub-Saharan Africa,2023,-51129.0,419951.0,471079.0
202,Sub-Saharan Africa,2024,9297.0,428742.0,419445.0
729,Sudan,1995,,,1185.0
729,Sudan,2005,,,7367.0
729,Sudan,2010,,,11875.0
729,Sudan,2015,-2826.0,5588.0,8413.0
729,Sudan,2022,11679.0,23089.0,11410.0
729,Sudan,2023,18298.0,24041.0,5742.0
729,Sudan,2024,14604.0,18531.0,3926.0
736,Sudan [former],1995,-500.0,685.0,
736,Sudan [former],2005,-2861.0,4506.0,
736,Sudan [former],2010,-346.0,11529.0,
740,Suriname,1995,-100.0,483.0,583.0
740,Suriname,2005,-53.0,997.0,1050.0
740,Suriname,2010,628.0,2026.0,1397.0
740,Suriname,2015,-90.0,1814.0,1904.0
740,Suriname,2022,1033.0,2836.0,1803.0
740,Suriname,2023,614.0,2311.0,1697.0
740,Suriname,2024,-266.0,1484.0,1751.0
752,Sweden,1995,15790.0,77436.0,61647.0
752,Sweden,2005,18912.0,130264.0,111351.0
752,Sweden,2010,9622.0,158411.0,148788.0
752,Sweden,2015,2019.0,140006.0,137987.0
752,Sweden,2022,-5470.0,197528.0,202997.0
752,Sweden,2023,4292.0,197534.0,193241.0
752,Sweden,2024,6787.0,195760.0,188973.0
756,Switzerland,1995,1489.0,81641.0,80152.0
756,Switzerland,2005,4356.0,130930.0,126574.0
756,Switzerland,2010,19329.0,195609.0,176281.0
756,Switzerland,2015,38439.0,289629.0,251190.0
756,Switzerland,2022,43822.0,400057.0,356235.0
756,Switzerland,2023,54550.0,419923.0,365372.0
756,Switzerland,2024,75481.0,446843.0,371362.0
760,Syrian Arab Republic,1995,-1084.0,3561.0,4645.0
760,Syrian Arab Republic,2005,-1448.0,6450.0,7898.0
760,Syrian Arab Republic,2010,-6209.0,11353.0,17562.0
760,Syrian Arab Republic,2015,-5386.0,887.0,6273.0
760,Syrian Arab Republic,2022,-4318.0,2025.0,6344.0
760,Syrian Arab Republic,2023,-2719.0,3048.0,5767.0
760,Syrian Arab Republic,2024,-2940.0,3299.0,6238.0
762,Tajikistan,1995,-61.0,748.0,809.0
762,Tajikistan,2005,-424.0,905.0,1329.0
762,Tajikistan,2010,-1453.0,1206.0,2659.0
762,Tajikistan,2015,-2238.0,979.0,3216.0
762,Tajikistan,2022,-3514.0,1669.0,5183.0
762,Tajikistan,2023,-2989.0,1261.0,4250.0
762,Tajikistan,2024,-2460.0,1608.0,4068.0
764,Thailand,1995,-14341.0,56439.0,70781.0
764,Thailand,2005,-8054.0,110110.0,118164.0
764,Thailand,2010,12918.0,195312.0,182393.0
764,Thailand,2015,11667.0,214309.0,202642.0
764,Thailand,2022,-13596.0,287424.0,301020.0
764,Thailand,2023,-3425.0,285074.0,288499.0
764,Thailand,2024,-6796.0,300759.0,307555.0
626,Timor-Leste,1995,-78.0,34.0,112.0
626,Timor-Leste,2005,-58.0,43.0,102.0
626,Timor-Leste,2010,-205.0,42.0,246.0
626,Timor-Leste,2015,-991.0,27.0,1018.0
626,Timor-Leste,2022,-462.0,472.0,933.0
626,Timor-Leste,2023,-746.0,164.0,909.0
626,Timor-Leste,2024,-920.0,35.0,955.0
768,Togo,1995,-174.0,383.0,556.0
768,Togo,2005,-233.0,360.0,593.0
768,Togo,2010,-609.0,741.0,1350.0
768,Togo,2015,-1085.0,793.0,1878.0
768,Togo,2022,-1443.0,1348.0,2791.0
768,Togo,2023,-1593.0,1456.0,3049.0
768,Togo,2024,-1596.0,1372.0,2968.0
772,Tokelau,1995,0.0,0.0,1.0
772,Tokelau,2005,-1.0,0.0,1.0
772,Tokelau,2010,-1.0,0.0,1.0
772,Tokelau,2015,-1.0,0.0,1.0
772,Tokelau,2022,-1.0,0.0,1.0
776,Tonga,1995,-63.0,15.0,77.0
776,Tonga,2005,-110.0,10.0,120.0
776,Tonga,2010,-151.0,8.0,159.0
776,Tonga,2015,-151.0,15.0,165.0
776,Tonga,2022,-246.0,12.0,258.0
776,Tonga,2023,-248.0,9.0,258.0
776,Tonga,2024,-302.0,17.0,319.0
1,"Total, all countries or areas",1995,-48819.0,5050238.0,5099057.0
1,"Total, all countries or areas",2005,-209548.0,10377926.0,10587474.0
1,"Total, all countries or areas",2010,-172897.0,15102218.0,15275115.0
1,"Total, all countries or areas",2015,-163298.0,16256713.0,16420011.0
1,"Total, all countries or areas",2022,-687643.0,24554168.0,25241811.0
1,"Total, all countries or areas",2023,-350708.0,23427648.0,23778357.0
1,"Total, all countries or areas",2024,-413521.0,23413421.0,23826942.0
780,Trinidad and Tobago,1995,622.0,2007.0,1386.0
780,Trinidad and Tobago,2005,3918.0,9611.0,5694.0
780,Trinidad and Tobago,2010,4502.0,10982.0,6480.0
780,Trinidad and Tobago,2015,1509.0,10748.0,9239.0
780,Trinidad and Tobago,2022,5326.0,11529.0,6203.0
780,Trinidad and Tobago,2023,-1291.0,7820.0,9111.0
780,Trinidad and Tobago,2024,241.0,7911.0,7670.0
788,Tunisia,1995,-2428.0,5475.0,7903.0
788,Tunisia,2005,-2681.0,10494.0,13174.0
788,Tunisia,2010,-5789.0,16427.0,22215.0
788,Tunisia,2015,-6149.0,14073.0,20223.0
788,Tunisia,2022,-8127.0,18545.0,26673.0
788,Tunisia,2023,-5891.0,20040.0,25930.0
788,Tunisia,2024,-5925.0,20253.0,26178.0
795,Turkmenistan,1995,-687.0,677.0,1364.0
795,Turkmenistan,2005,792.0,3009.0,2217.0
795,Turkmenistan,2010,935.0,3335.0,2400.0
795,Turkmenistan,2015,3473.0,9666.0,6193.0
795,Turkmenistan,2022,10094.0,13550.0,3456.0
795,Turkmenistan,2023,10372.0,14393.0,4021.0
795,Turkmenistan,2024,8645.0,12533.0,3888.0
796,Turks and Caicos Islands,1995,-46.0,5.0,51.0
796,Turks and Caicos Islands,2005,-289.0,15.0,304.0
796,Turks and Caicos Islands,2010,-286.0,16.0,302.0
796,Turks and Caicos Islands,2015,-405.0,5.0,410.0
796,Turks and Caicos Islands,2022,-679.0,3.0,681.0
798,Tuvalu,1995,-6.0,0.0,6.0
798,Tuvalu,2005,-13.0,0.0,13.0
798,Tuvalu,2010,-12.0,0.0,12.0
798,Tuvalu,2015,-41.0,3.0,44.0
798,Tuvalu,2022,-61.0,22.0,83.0
798,Tuvalu,2023,-64.0,8.0,73.0
798,Tuvalu,2024,-67.0,6.0,73.0
792,Türkiye,1995,-14109.0,21599.0,35707.0
792,Türkiye,2005,-43298.0,73476.0,116774.0
792,Türkiye,2010,-71661.0,113883.0,185544.0
792,Türkiye,2015,-62637.0,150982.0,213619.0
792,Türkiye,2022,-109541.0,254170.0,363711.0
792,Türkiye,2023,-106339.0,255627.0,361967.0
792,Türkiye,2024,-82224.0,261789.0,344013.0
800,Uganda,1995,-462.0,575.0,1038.0
800,Uganda,2005,-1241.0,813.0,2054.0
800,Uganda,2010,-3046.0,1619.0,4664.0
800,Uganda,2015,-3261.0,2267.0,5528.0
800,Uganda,2022,-6170.0,3577.0,9748.0
800,Uganda,2023,-5475.0,6305.0,11780.0
800,Uganda,2024,-4471.0,8050.0,12521.0
804,Ukraine,1995,-2356.0,13128.0,15484.0
804,Ukraine,2005,-1894.0,34228.0,36122.0
804,Ukraine,2010,-9307.0,51430.0,60737.0
804,Ukraine,2015,611.0,38127.0,37516.0
804,Ukraine,2022,-10781.0,44443.0,55224.0
804,Ukraine,2023,-27376.0,36186.0,63562.0
804,Ukraine,2024,-35315.0,48738.0,84053.0
784,United Arab Emirates,1995,6915.0,27691.0,20776.0
784,United Arab Emirates,2005,34639.0,115453.0,80814.0
784,United Arab Emirates,2010,11361.0,198362.0,187001.0
784,United Arab Emirates,2015,13454.0,300479.0,287025.0
784,United Arab Emirates,2022,95128.0,515621.0,420493.0
784,United Arab Emirates,2023,99709.0,570245.0,470536.0
784,United Arab Emirates,2024,61718.0,585081.0,523363.0
826,United Kingdom,1995,-27084.0,234372.0,261456.0
826,United Kingdom,2005,-135717.0,392744.0,528461.0
826,United Kingdom,2010,-205603.0,422014.0,627618.0
826,United Kingdom,2015,-163955.0,466296.0,630251.0
826,United Kingdom,2022,-286496.0,535135.0,821631.0
826,United Kingdom,2023,-270450.0,521207.0,791657.0
826,United Kingdom,2024,-300520.0,508685.0,809206.0
